,Date,Open,High,Low,Adj Close,Volume,ref_Close,Perc_ref,Perc_Change,Ticker,Net_Close,Net_High,Net_Low,PC 1,PC 2,PC 3,Class
1387,2020-04-01,80.650002,81.309998,77.0,75.85553,8313400,-46.786018,-0.3814858729604424,-0.063205306191915,AXP,-4.794471999999999,0.6599959999999925,-3.6500020000000006,1.731937191520353,-0.3965742252234922,-0.11242176075346137,4
1388,2020-04-02,77.059998,79.120003,75.830002,75.12059,8338100,-47.52095799999999,-0.3874784587683123,-0.0258172626173461,AXP,-1.939407999999986,2.060005000000004,-1.229996,0.10802449863770161,0.1805097719564444,-0.356150401143513,0
1389,2020-04-03,76.0,76.660004,72.610001,72.122032,10023100,-50.519516,-0.4119282316951837,-0.0537695332821459,AXP,-3.877967999999996,0.6600040000000007,-3.389999000000003,1.4252352967192072,-0.2899586890123145,-0.015044909132436472,4
1390,2020-04-06,80.220001,84.25,78.739998,82.185814,11253000,-40.45573400000001,-0.3298697273455812,0.023919127940985,AXP,1.9658129999999967,4.029999000000004,-1.4800029999999964,-0.8614740583309755,1.394735697365296,-1.015854570091086,3
1391,2020-04-07,91.43,93.300003,87.419998,85.821312,8693200,-36.820236,-0.3002264452826377,-0.0653530908499744,AXP,-5.608688000000001,1.870002999999997,-4.010002,2.0012087303508346,0.10049263923945609,-0.5646886260565488,4
1392,2020-04-08,89.209999,93.0,88.120003,90.230942,6122800,-32.410606,-0.2642710119738541,0.0113147771415264,AXP,1.0209430000000026,3.790001000000004,-1.0899959999999993,-0.7858114303199052,0.9976357730138323,-1.1016354821774639,3
1393,2020-04-09,94.589996,97.849998,93.459999,92.915924,6902500,-29.725624,-0.2423780887044902,-0.0180170623928789,AXP,-1.6740719999999951,3.260002,-1.129997000000003,-0.06497069828875138,0.6345375798814455,-0.8448155575789325,3
1394,2020-04-13,93.290001,93.419998,87.940002,88.51609,5037700,-34.125457999999995,-0.2782536469614685,-0.0539326917851884,AXP,-4.773910999999998,0.129997000000003,-5.349998999999997,2.3186379031718043,-0.6096262391458642,-0.2789358718152049,4
1395,2020-04-14,91.459999,92.5,85.910004,86.615044,8703200,-36.026504,-0.2937544787024378,-0.055936645370751,AXP,-4.844954999999999,1.0400010000000035,-5.549994999999996,2.386182701745611,-0.07205574311514887,-0.4642847772519615,4
1396,2020-04-15,83.43,85.400002,80.68,82.107407,10415600,-40.534141000000005,-0.3305090457599247,-0.0161080838906532,AXP,-1.322593000000012,1.9700019999999936,-2.75,0.5002217644875789,0.388293026631012,-0.4242728875885419,4
1397,2020-04-16,83.790001,83.940002,80.330002,79.716408,7526600,-42.92514,-0.3500048776292354,-0.0511010606498978,AXP,-4.0735930000000025,0.1500010000000031,-3.4599990000000105,1.506086149816207,-0.6094314724948018,0.04952482896642971,4
1398,2020-04-17,85.32,87.389999,84.279999,85.635124,8269000,-37.006424,-0.301744593112931,0.0036798451999673,AXP,0.3151240000000115,2.06999900000001,-1.0400009999999895,-0.5227494251160221,0.31354668695750343,-0.3691870835723504,0
1399,2020-04-20,84.589996,85.269997,82.690002,82.322998,6140400,-40.31855,-0.3287511504665613,-0.0275378454997472,AXP,-2.266998000000001,0.6800010000000043,-1.8999939999999924,0.4764450668962367,-0.45105794181649495,-0.036491784017339275,4
1400,2020-04-21,80.730003,82.459999,79.470001,79.882996,7360300,-42.758552,-0.3486465451333018,-0.010603095056675,AXP,-0.8470069999999907,1.729996,-1.260002,-0.1451603652207594,0.07731530683277692,-0.29960858918361843,0
1401,2020-04-22,83.599998,83.660004,81.970001,80.882515,5130300,-41.759033,-0.3404966235422925,-0.0335979043183808,AXP,-2.717483000000001,0.0600060000000013,-1.629997000000003,0.5198612460406024,-0.8015839919646389,0.1801831988626763,4
1402,2020-04-23,83.239998,84.779999,81.709999,80.804131,5807200,-41.837417,-0.3411357544182335,-0.0301453275946993,AXP,-2.435867000000002,1.5400010000000035,-1.5299990000000037,0.34405812754969495,-0.14554498639823282,-0.31382180057691905,4
1403,2020-04-24,84.129997,84.779999,81.309998,81.499855,9125400,-41.141693,-0.3354629297405803,-0.0322717383975714,AXP,-2.6301420000000064,0.6500020000000006,-2.81999900000001,0.9095430928823505,-0.2944780207982635,0.0014482953312621736,4
1404,2020-04-27,83.470001,85.150002,82.339996,83.351906,7785000,-39.289642,-0.3203615955662921,-0.0014168242295502,AXP,-0.1180949999999967,1.6800010000000043,-1.130004999999997,-0.3668273492198439,0.11027977445860906,-0.2559616150821398,0
1405,2020-04-28,87.559998,88.959999,86.209999,86.41906,7165900,-36.222488,-0.2953525015845364,-0.0132023884545838,AXP,-1.1409379999999911,1.4000010000000032,-1.3499989999999968,-0.02501414869103344,-0.08028568089166614,-0.19670500512527478,0
1406,2020-04-29,91.75,96.389999,90.889999,94.189819,9396500,-28.451729,-0.2319909481246926,0.0259032135946667,AXP,2.439819,4.639999000000003,-0.8600009999999969,-1.2397226428559596,1.556945411359654,-1.249912478878624,3
1407,2020-04-30,93.75,94.309998,91.169998,89.41761,6553700,-33.223938000000004,-0.2709027938884137,-0.0484511943452749,AXP,-4.332390000000004,0.5599979999999931,-2.580001999999993,1.2378233685710855,-0.5645357418609258,-0.03086202846391315,4
1408,2020-05-01,88.099998,89.07,87.160004,86.54644,4620200,-36.095108,-0.2943138649880707,-0.0179505708149289,AXP,-1.553557999999995,0.9700019999999938,-0.9399939999999988,-0.06062139435632961,-0.4211609082630082,-0.10140703876637101,0
1409,2020-05-04,86.089996,87.370003,85.019997,84.645401,4875400,-37.99614699999999,-0.3098146396521348,-0.0170664322329808,AXP,-1.4445949999999923,1.2800069999999977,-1.0699989999999957,-0.05681785819167628,-0.2637954663984956,-0.2189319234148207,0
1410,2020-05-05,88.0,88.730003,86.360001,84.998177,4410300,-37.643371,-0.306938159325908,-0.0353163221371206,AXP,-3.0018230000000017,0.7300029999999964,-1.639999000000003,0.5548596803742026,-0.5677203168743206,-0.09135693073604326,4
1411,2020-05-06,87.489998,87.760002,83.860001,82.313194,4723400,-40.328354,-0.3288310907491155,-0.0628915456737106,AXP,-5.176804000000004,0.2700040000000001,-3.629997000000003,1.8141021996187563,-0.728709919102998,-0.12715918651935681,4
1412,2020-05-07,85.300003,87.370003,84.93,84.98838,4627600,-37.653168,-0.307018042531557,-0.0036666541943733,AXP,-0.3116229999999973,2.069999999999993,-0.370002999999997,-0.6249449685155963,0.07403478477251624,-0.44375909608277575,0
1413,2020-05-08,88.5,89.660004,87.550003,87.702759,3913100,-34.938789,-0.2848854207221846,-0.0090902613451419,AXP,-0.7972409999999996,1.1600040000000007,-0.9499969999999962,-0.2612752892708712,-0.3196769597144739,-0.21308949208418004,0
1414,2020-05-11,87.5,87.650002,85.300003,83.616493,5917600,-39.025055,-0.318204194552404,-0.0464442702709379,AXP,-3.8835069999999945,0.1500020000000006,-2.199996999999996,1.0101848571008052,-0.7626648499551615,0.1287872335031329,4
1415,2020-05-12,86.099998,87.260002,83.099998,81.470459,5504900,-41.171089,-0.3357026201267452,-0.0568247565660578,AXP,-4.629538999999994,1.1600040000000007,-3.0,1.4192081782494852,-0.3407199284703328,-0.342257724954279,4
1416,2020-05-13,82.0,82.129997,77.400002,76.463081,10681600,-46.178467,-0.3765319971336304,-0.0724129727390921,AXP,-5.5369189999999975,0.129997000000003,-4.599997999999999,2.2913294422914037,-0.49586466250072936,0.07901889583056028,4
1417,2020-05-14,76.919998,83.900002,76.0,82.127014,10625100,-40.514534,-0.3303491733486599,0.0634019885344911,AXP,5.207015999999996,6.980003999999994,-0.9199980000000068,-2.021757181613514,2.76943756977132,-2.081094127682132,3
1418,2020-05-15,82.470001,83.389999,81.220001,80.568939,6618600,-42.072609,-0.3430534731998001,-0.0235954702096796,AXP,-1.901061999999996,0.9199980000000068,-1.25,0.1509960871566133,-0.36035253657203703,-0.0262944747647738,0
1419,2020-05-18,86.720001,89.0,85.919998,86.634636,7781700,-36.006912,-0.2935947285988269,-0.0009853449375604,AXP,-0.0853649999999959,2.279999000000004,-0.8000029999999896,-0.5200511182556289,0.33653387152475717,-0.4322137314502763,0
1420,2020-05-19,88.419998,89.839996,86.610001,85.507729,4920600,-37.133819,-0.3027833520170505,-0.0340585469180219,AXP,-2.912269000000009,1.4199979999999923,-1.8099970000000096,0.5598145459959938,-0.23936342485852263,-0.33888945056677,4
1421,2020-05-20,89.18,91.339996,88.769997,88.908051,5218500,-33.733497,-0.2750576582741764,-0.0030587668601576,AXP,-0.2719490000000064,2.1599959999999925,-0.4100030000000032,-0.6212560802384393,0.1409421964949518,-0.4548324142857993,0
1422,2020-05-21,90.110001,91.43,89.120003,88.026131,6241900,-34.615416999999994,-0.2822486960128715,-0.0236733112807149,AXP,-2.0838699999999903,1.31999900000001,-0.989998,0.0834110460189615,-0.24094985041332542,-0.15317275904415947,0
1423,2020-05-22,89.709999,89.949997,88.209999,87.536179,3734500,-35.105369,-0.2862436879873695,-0.024833389175006,AXP,-2.173819999999992,0.2399979999999999,-1.5,0.3193316903217782,-0.7567918804964044,0.06087149602312348,0
1424,2020-05-26,93.940002,95.57,92.889999,92.425957,6559400,-30.215591000000003,-0.246373202986642,-0.0163811666023648,AXP,-1.51404500000001,1.6299979999999863,-1.0500030000000038,-0.05185174038080638,-0.05672876421065812,-0.26533388110605505,0
1425,2020-05-27,100.0,101.690002,96.800003,99.197205,11007700,-23.444343000000003,-0.1911615058870588,-0.0080929195535297,AXP,-0.8027950000000033,1.6900020000000069,-3.199996999999996,0.5447810604214003,0.3649285133411648,-0.35862440030165926,4
1426,2020-05-28,101.540001,102.459999,98.010002,96.090858,9268200,-26.550690000000003,-0.2164901734606285,-0.0567082354494119,AXP,-5.449143000000007,0.9199979999999924,-3.529999000000004,1.847866385095893,-0.3023050953271455,-0.13948489702608335,4
1427,2020-05-29,95.5,97.110001,94.660004,93.160904,7710900,-29.480644,-0.2403805601018669,-0.0251081290494991,AXP,-2.339095999999998,1.610000999999997,-0.8399959999999993,0.09129283669390985,-0.09011043483234023,-0.16930265129916253,0
1428,2020-06-01,95.559998,98.07,94.559998,94.807167,4269500,-27.834380999999997,-0.2269571890922315,-0.0079406549506957,AXP,-0.7528309999999863,2.510002,-1.0,-0.3214971749344346,0.26593047028906863,-0.6900822425280855,0
1429,2020-06-02,98.599998,100.489998,98.169998,97.080574,5433800,-25.560974,-0.2084201839983298,-0.0156511641556631,AXP,-1.5194240000000008,1.8900000000000008,-0.4299999999999926,-0.2868909067038931,-0.04310618041854648,-0.3338489310450255,0
1430,2020-06-03,102.779999,105.870003,101.629997,103.283463,7301000,-19.358085000000003,-0.157842797287588,0.0048745848113167,AXP,0.5034639999999939,3.0900039999999933,-1.1500020000000006,-0.5910797677727538,0.7228102524201444,-0.7965725676289585,3
1431,2020-06-04,103.470001,107.43,103.230003,104.400574,5841600,-18.240973999999994,-0.1487340489211698,0.0089134854756642,AXP,0.9305730000000096,3.9599990000000105,-0.2399979999999999,-1.0684292023154858,0.9830312132880281,-1.0700880460022282,3
1432,2020-06-05,114.110001,115.93,108.07,107.526512,10097600,-15.115036000000003,-0.1232456393978328,-0.0612266582217416,AXP,-6.583489,1.81999900000001,-6.040001000000004,2.9611796014852136,0.23572744417565678,-0.7194333720342969,1
1433,2020-06-08,111.910004,113.709999,110.639999,111.38739,6795200,-11.254158000000004,-0.0917646440666258,-0.0046918596440764,AXP,-0.5226140000000044,1.7999949999999956,-1.2700049999999976,-0.23058809842048508,0.1061035653620204,-0.3559384472830575,0
1434,2020-06-09,110.080002,111.800003,108.669998,108.241844,5517400,-14.399704,-0.1174129341550711,-0.0169819538551097,AXP,-1.8381579999999929,1.7200010000000103,-1.4100039999999865,0.14163555457580201,-0.05251241369729901,-0.38493847230014805,0
1435,2020-06-10,110.0,110.330002,105.959999,104.028206,5747400,-18.613342000000003,-0.1517702793510075,-0.0574055271125218,AXP,-5.971794000000003,0.3300019999999932,-4.040001000000004,2.159474063994644,-0.6816754282890305,-0.142249073405392,4
1436,2020-06-11,100.870003,102.989998,98.129997,96.62001,8601200,-26.021538000000007,-0.2121755508174114,-0.0439866752239003,AXP,-4.249993000000004,2.119995000000003,-2.740005999999994,1.2079408647646095,0.1873799510823951,-0.5208661080391871,4
1437,2020-06-12,103.209999,103.5,98.080002,99.638168,7251100,-23.003380000000007,-0.1875659625561804,-0.0358480196063019,AXP,-3.571831000000003,0.2900010000000037,-5.129997000000003,1.949892079555783,-0.3942660337476792,-0.22503922995331124,4
1438,2020-06-15,100.0,104.739998,97.620003,101.862579,6472400,-20.778969000000004,-0.1694284631828033,0.0182852134540987,AXP,1.8625789999999969,4.739998,-2.379997000000003,-0.5954818296818624,1.5677984737052209,-1.5975300130422367,3
1439,2020-06-16,109.019997,109.059998,102.860001,103.499039,6706000,-19.142509000000004,-0.1560850243018785,-0.0533430846638103,AXP,-5.520958000000007,0.0400009999999895,-6.159996000000007,2.8030083546880187,-0.5643115546787101,-0.260513544087496,1
1440,2020-06-17,105.669998,106.120003,103.830002,101.872375,4408200,-20.769172999999995,-0.1693485881309978,-0.0372782415252417,AXP,-3.7976230000000015,0.4500049999999902,-1.8399960000000133,0.837507225104556,-0.7206076088553462,-0.00466049093273794,4
1441,2020-06-18,102.139999,103.489998,101.269997,100.108528,3645700,-22.533019999999997,-0.1837307206852933,-0.0202926867529207,AXP,-2.0314709999999963,1.3499989999999968,-0.8700019999999995,0.00804356077962555,-0.3377455592317144,-0.2676268652660649,0
1442,2020-06-19,104.230003,104.230003,99.32,98.913025,7589500,-23.728523,-0.1934786651584012,-0.0537540733386729,AXP,-5.316977999999992,0.0,-4.910003000000003,2.3275379330747104,-0.6336094031076439,-0.055261418170390195,4
1443,2020-06-22,98.0,100.5,97.949997,97.443146,4799900,-25.198402,-0.2054638286202976,-0.0057146553950546,AXP,-0.5568540000000013,2.5,-0.0500030000000037,-0.6951835420453107,0.21886325687719285,-0.5483729660333427,0
1444,2020-06-23,100.940002,101.650002,99.25,97.423538,4364800,-25.218010000000007,-0.2056237091854059,-0.0360946037496607,AXP,-3.5164640000000134,0.7099999999999937,-1.6900020000000069,0.7015983755349975,-0.6073960966897016,-0.08558761170194708,4
1445,2020-06-24,97.650002,98.269997,95.0,93.562675,5958300,-29.078873,-0.237104582208959,-0.0436854440085215,AXP,-4.087327000000002,0.619995000000003,-2.6500020000000006,1.1933106491777663,-0.5414584851166974,-0.09128516985577541,4
1446,2020-06-25,94.610001,98.120003,93.760002,95.885071,5195400,-26.756477000000004,-0.2181681284714378,0.0132978991067337,AXP,1.2750699999999997,3.510002,-0.8499989999999968,-0.9250342757962701,0.8409153599628146,-1.0166612992501218,3
1447,2020-06-26,95.93,96.300003,92.449997,91.544029,10489400,-31.097519000000005,-0.253564305956086,-0.0479110549088899,AXP,-4.385971000000012,0.370002999999997,-3.4800030000000106,1.6017600394645883,-0.41855843099324175,0.106211058535062,4
1448,2020-06-29,94.440002,95.410004,93.339996,92.621933,4962400,-30.019615,-0.2447752453352921,-0.0196289252568288,AXP,-1.8180690000000084,0.9700019999999938,-1.1000060000000076,0.06349729348798386,-0.41189469923763383,-0.10206411366052853,0
1449,2020-06-30,94.160004,95.599998,93.57,93.288277,4367100,-29.353271000000007,-0.2393419805823064,-0.0093444431394097,AXP,-0.871727000000007,1.4399939999999989,-0.5900040000000075,-0.37832403666710696,-0.21849564994339166,-0.24821639347459543,0
1450,2020-07-01,95.25,96.959999,93.639999,92.579552,3301000,-30.061995999999997,-0.2451208133804703,-0.0288449008696865,AXP,-2.6704479999999933,1.7099989999999965,-1.610000999999997,0.40325804446608027,-0.1827793063476753,-0.4954230596014942,4
1451,2020-07-02,96.769997,97.290001,93.849998,92.855171,4239700,-29.786377,-0.2428734591640999,-0.0421605599110899,AXP,-3.914826000000005,0.5200040000000001,-2.919999000000004,1.2361263862039198,-0.6184520663854827,-0.16857929644646347,4
1452,2020-07-06,96.510002,97.900002,95.839996,95.069992,4059600,-27.571556,-0.2248141551507487,-0.0151468404457213,AXP,-1.440010000000001,1.3900000000000006,-0.6700060000000008,-0.20817460193638676,-0.2821875460141609,-0.24649577567826106,0
1453,2020-07-07,95.440002,95.519997,92.629997,91.555809,5564200,-31.085739000000004,-0.2534682536785984,-0.042424320667627,AXP,-3.8841930000000096,0.0799949999999967,-2.810005000000004,1.2226449148979002,-0.7567544935377026,0.06310616643371704,4
1454,2020-07-08,91.970001,93.099998,90.709999,91.447525,6382100,-31.194023,-0.2543511844778737,-0.0057133968360543,AXP,-0.5224759999999975,1.129997000000003,-1.260002,-0.20285944050490468,-0.19126673475407094,-0.13202740234466928,0
1455,2020-07-09,92.510002,93.209999,89.580002,89.153946,4484500,-33.487601999999995,-0.2730526689046684,-0.0376433814830809,AXP,-3.3560559999999957,0.6999969999999962,-2.930000000000007,1.092421356910327,-0.49623992876970185,-0.23090813536644306,4
1456,2020-07-10,90.32,93.309998,89.82,91.772377,4400900,-30.869170999999994,-0.2517023920800477,0.0158258622853368,AXP,1.452377000000013,2.989998,-0.5,-1.069888736668238,0.5752186597612611,-0.8246696832634383,3
1457,2020-07-13,94.239998,95.760002,92.779999,92.097206,4819700,-30.544342,-0.2490537872206244,-0.023266634169119,AXP,-2.142792,1.520004,-1.4599989999999965,0.24023720679420635,-0.1796605923553963,-0.34663843236806985,4
1458,2020-07-14,93.190002,95.220001,92.290001,93.357185,4044400,-29.284363,-0.2387801155282221,0.0017907887861014,AXP,0.1671829999999943,2.029998999999989,-0.9000010000000032,-0.5633696741160668,0.10816074982611824,-0.5271472785503819,0
1459,2020-07-15,96.660004,97.779999,96.389999,95.837791,5405600,-26.803757000000004,-0.2185536421963624,-0.0085792148527297,AXP,-0.822213000000005,1.119995000000003,-0.2700049999999976,-0.47752684103449355,-0.33369526329482213,-0.047201603154259704,0
1460,2020-07-16,96.5,97.790001,95.669998,94.814056,2666000,-27.827492000000007,-0.2269010172637417,-0.0177815829332309,AXP,-1.6859440000000063,1.2900010000000035,-0.8300019999999932,-0.09640103412108095,-0.38243744922986067,-0.2900495627742234,0
1461,2020-07-17,96.349998,96.529999,95.010002,93.691879,2861600,-28.949669,-0.2360510730017856,-0.0283708580548373,AXP,-2.6581189999999992,0.1800010000000043,-1.3399959999999993,0.38167220404362295,-0.8610195593005757,0.06892949406424329,0
1462,2020-07-20,94.800003,95.360001,93.580002,92.530319,3560100,-30.111228999999994,-0.2455222515619257,-0.0245290843534214,AXP,-2.269683999999998,0.5599979999999931,-1.2200010000000103,0.2286573433402054,-0.6587600675344046,-0.026698159498075583,0
1463,2020-07-21,95.25,97.459999,94.730003,94.823891,4227100,-27.817657,-0.2268208242120361,-0.0044936881993167,AXP,-0.4261089999999967,2.2099989999999963,-0.5199970000000036,-0.5544658075070269,0.12132902790040304,-0.529269212547349,0
1464,2020-07-22,95.809998,97.410004,95.379997,95.030617,4360300,-27.610930999999997,-0.2251352127420961,-0.0082013673551123,AXP,-0.7793809999999866,1.6000060000000076,-0.4300009999999901,-0.4650863667997827,-0.15875537829983616,-0.2877485678887962,0
1465,2020-07-23,95.510002,97.779999,95.510002,95.158577,4239800,-27.482971000000006,-0.2240918469163485,-0.0036930459773479,AXP,-0.3514250000000061,2.269997000000004,0.0,-0.7562563433759641,0.10979936393975705,-0.4874498220925596,0
1466,2020-07-24,95.300003,97.150002,93.300003,93.839531,4790300,-28.802017000000006,-0.2348471416880681,-0.0155635048943287,AXP,-1.46047200000001,1.8499989999999968,-2.0,0.23952963064333713,0.04524336099282471,-0.5421405451109357,4
1467,2020-07-27,94.639999,95.980003,93.639999,94.292336,3501800,-28.349211999999994,-0.2311550405413995,-0.0036870759040267,AXP,-0.3476629999999971,1.340003999999993,-1.0,-0.36865224237692185,-0.2273948402926503,-0.30863885626043935,0
1468,2020-07-28,95.760002,96.290001,94.18,92.943756,3567400,-29.697792000000007,-0.2421511509296996,-0.0303005400384293,AXP,-2.8162460000000067,0.5299990000000037,-1.5800019999999932,0.4916689435384125,-0.6775673280182867,-0.05257461497895698,4
1469,2020-07-29,94.709999,96.75,94.440002,95.178268,2791700,-27.46328,-0.2239312895822221,0.0049199151218007,AXP,0.4682690000000065,2.040001000000004,-0.2699969999999894,-0.8666788020742756,0.031362365728054474,-0.5141447448293791,0
1470,2020-07-30,94.68,94.779999,92.5,93.170166,3856300,-29.47138200000001,-0.2403050392025384,-0.0162051230004249,AXP,-1.509834000000012,0.0999989999999968,-2.180000000000007,0.3968678803708147,-0.7123118399025007,0.024622171367792857,4
1471,2020-07-31,94.309998,94.449997,92.230003,91.860962,4088200,-30.780586,-0.2509800838456474,-0.026660247690417,AXP,-2.4490359999999924,0.1399990000000031,-2.0799949999999967,0.5968164104284399,-0.7556688216801761,0.045343578013867875,4
1472,2020-08-03,93.309998,94.400002,92.440002,92.077522,2869000,-30.564026,-0.2492142874778455,-0.0133851994844082,AXP,-1.2324759999999912,1.0900040000000075,-0.8699959999999862,-0.18424484695319687,-0.4252257749557877,-0.21965526269292096,0
1473,2020-08-04,93.489998,93.800003,92.489998,91.732994,2415100,-30.908553999999995,-0.2520235149021438,-0.0191534574789959,AXP,-1.757003999999995,0.3100050000000038,-1.0,0.028547587153643535,-0.7931049845066361,0.03174724772480056,0
1474,2020-08-05,93.82,95.580002,93.809998,93.898598,2844900,-28.742949999999997,-0.2343655186087507,0.0008370519014566,AXP,0.0785980000000137,1.760002,-0.010002,-0.844557208290478,-0.13000502623420004,-0.37380244153368264,0
1475,2020-08-06,95.18,96.269997,94.480003,94.420296,2698800,-28.221252000000007,-0.2301116747156519,-0.0080459819782815,AXP,-0.7597040000000135,1.0899969999999968,-0.6999970000000104,-0.3626468297499538,-0.4148993801500531,-0.2127096172958544,0
1476,2020-08-07,95.290001,99.300003,94.949997,97.609657,4690700,-25.031891,-0.2041061239703204,0.0237646158309929,AXP,2.319655999999995,4.010002,-0.3400040000000075,-1.3922940239391026,1.0568633213133165,-1.1708109757625715,3
1477,2020-08-10,99.489998,102.650002,99.260002,100.031189,5254800,-22.610359000000003,-0.1843613307946831,0.0054102226056714,AXP,0.5411909999999978,3.1600040000000007,-0.2299959999999998,-0.9378990436562681,0.5990169760862717,-0.8020918626219171,3
1478,2020-08-11,103.989998,105.699997,102.959999,101.645546,4744000,-20.996002000000004,-0.1711981163186231,-0.0230649752228199,AXP,-2.344452000000004,1.7099989999999965,-1.0299990000000037,0.13144306582176796,-0.1510828111940414,-0.3630839826565123,0
1479,2020-08-12,104.760002,104.800003,100.68,100.090248,3407800,-22.5513,-0.1838797729461144,-0.0466554344035594,AXP,-4.6697539999999975,0.0400010000000037,-4.080001999999993,1.8452179749373108,-0.807730919423706,-0.16583705087748382,4
1480,2020-08-13,100.529999,101.830002,99.5,98.849945,3265400,-23.791602999999995,-0.1939930096120443,-0.0169960033867494,AXP,-1.6800539999999984,1.3000029999999896,-1.0299990000000037,-0.024681389657118042,-0.3379254217949038,-0.291114326810403,0
1481,2020-08-14,99.660004,101.290001,99.269997,98.840118,1956500,-23.80143,-0.194073137433001,-0.0082950730593016,AXP,-0.8198859999999968,1.629997000000003,-0.3900069999999971,-0.4880814210685271,-0.24751167587117306,-0.4020791026757187,0
1482,2020-08-17,99.919998,100.0,97.440002,96.024834,7488500,-26.616714,-0.2170285228297999,-0.0405641315662155,AXP,-3.895164000000008,0.0800019999999932,-2.479996,1.1252690361729674,-0.7077230730997812,0.19099589980554427,4
1483,2020-08-18,98.190002,98.830002,96.470001,95.158577,3337300,-27.482971000000006,-0.2240918469163485,-0.0318565608647133,AXP,-3.031425000000013,0.6399999999999864,-1.7200010000000103,0.5866645726091739,-0.6434225944822336,-0.11700103515972389,4
1484,2020-08-19,96.82,97.910004,95.889999,95.375145,3079600,-27.266403,-0.2223259853177978,-0.0151491774927313,AXP,-1.4448549999999898,1.0900040000000075,-0.93000099999999,-0.10878099176753259,-0.42586188825437454,-0.21468454083566554,0
1485,2020-08-20,95.739998,97.580002,95.68,95.207802,3102500,-27.433746,-0.2236904739656417,-0.005589836009448,AXP,-0.532195999999999,1.840003999999993,-0.0599979999999931,-0.6766493398029454,-0.12209669064163868,-0.3890621089622338,0
1486,2020-08-21,96.489998,97.650002,95.959999,94.646706,2845100,-27.99484200000001,-0.2282655629884907,-0.0194755008166898,AXP,-1.8432920000000053,1.1600040000000007,-0.5299990000000037,-0.15299567884000714,-0.4641693054008934,-0.196189458966183,0
1487,2020-08-24,96.68,99.370003,96.389999,97.776993,4141100,-24.864555,-0.2027416923993816,0.0112193366388348,AXP,1.0969929999999977,2.69000299999999,-0.2900010000000037,-1.0403109221801516,0.3993358408811901,-0.6979000999566095,0
1488,2020-08-25,100.620003,100.790001,98.029999,97.501381,2946600,-25.140167000000005,-0.204988989538847,-0.0319854136219875,AXP,-3.118622000000002,0.1699980000000067,-2.5900039999999933,0.9310179185723594,-0.7909016642615738,-0.07103267519325197,4
1489,2020-08-26,98.559998,99.139999,97.809998,96.861519,2936500,-25.780029,-0.2102063242058882,-0.0175351266172069,AXP,-1.698478999999992,0.58000100000001,-0.75,-0.08266013249483854,-0.6758757555238076,-0.011976004015225564,0
1490,2020-08-27,98.760002,102.139999,98.529999,99.942596,3992100,-22.69895200000001,-0.1850837042598321,0.0118327324617422,AXP,1.1825939999999946,3.379997000000003,-0.2300029999999964,-1.118905912311161,0.6826886180694399,-0.947028992693754,3
1491,2020-08-28,102.150002,102.900002,100.739998,100.936806,4382900,-21.704742,-0.1769770714244408,-0.0120193618965909,AXP,-1.2131959999999964,0.75,-1.4100040000000007,0.026564060424672107,-0.46244134313611324,-0.09507331442537734,0
1492,2020-08-31,102.900002,102.900002,101.360001,100.001656,4665800,-22.639892000000003,-0.1846021382574199,-0.0289829800418505,AXP,-2.898346000000004,0.0,-1.5400010000000035,0.5335677689966801,-0.8641721408278791,0.1941744127100075,4
1493,2020-09-01,100.540001,102.779999,100.160004,100.867889,3142500,-21.773658999999995,-0.1775390098631174,0.0032506678116362,AXP,0.3278880000000015,2.239998,-0.379997000000003,-0.8011023646524236,0.12865424004625214,-0.58196517351849,0
1494,2020-09-02,102.580002,104.870003,102.290001,102.767723,3536900,-19.873825,-0.162048060580579,0.0018266532965803,AXP,0.1877210000000104,2.290001000000004,-0.2900009999999895,-0.7968653554510643,0.148818119754228,-0.5692119082278839,0
1495,2020-09-03,104.970001,109.029999,103.849998,102.82679,6747900,-19.814758,-0.1615664375012618,-0.020842924300175,AXP,-2.1432109999999938,4.059998000000007,-1.120002999999997,0.006846947024660512,0.9315490877773931,-1.1326824241738505,3
1496,2020-09-04,106.349998,108.279999,104.480003,104.017868,5235100,-18.623679999999997,-0.1518545737860386,-0.0224204749130216,AXP,-2.3321299999999923,1.9300010000000043,-1.869995000000003,0.4117152341406494,0.029045575615730852,-0.52338590382427,4
1497,2020-09-08,104.419998,105.080002,103.300003,102.049133,4517000,-20.592415000000003,-0.1679073310457562,-0.0232325834654568,AXP,-2.370865000000009,0.6600039999999865,-1.119995000000003,0.2212676645912195,-0.593623275880313,-0.005746398156041429,0
1498,2020-09-09,104.57,104.709999,102.690002,102.15741,2474700,-20.484138,-0.167024457323386,-0.0236163974791451,AXP,-2.4125899999999945,0.1399990000000031,-1.8799979999999863,0.5065121918616309,-0.8334975639685072,-0.003722236237731008,4
1499,2020-09-10,104.190002,105.110001,102.309998,101.1632,3288900,-21.478348,-0.1751310901587771,-0.0299199906685435,AXP,-3.0268020000000035,0.91999899999999,-1.8800040000000136,0.6262536103213471,-0.5150354309018343,-0.23978856867331466,4
1500,2020-09-11,102.910004,103.849998,102.010002,101.743988,2604400,-20.89756,-0.1703954356479583,-0.0114602938504828,AXP,-1.166015999999999,0.9399939999999988,-0.9000020000000006,-0.18475241338218126,-0.49170481385258674,-0.18215635941711283,0
