,Date,Open,High,Low,Adj Close,Volume,b_ref_Close,b_Perc_ref,a_ref_Close,a_Perc_ref,Ticker,Net_Close,Net_High
2986,2020-11-06,222.259995,224.360001,218.029999,221.280975,25231900,54.192642000000006,0.32433528437919124,-18.717284999999976,-0.07798925292208359,MSFT,-0.9790199999999913,2.1000060000000076
2987,2020-11-09,224.440002,228.119995,217.880005,216.009079,44395000,48.92074600000001,0.2927837337392073,-23.989180999999974,-0.09995564551176318,MSFT,-8.430922999999979,3.679992999999996
2988,2020-11-10,214.5,216.5,209.720001,208.709518,44045100,41.621185,0.2490968953529508,-31.288741999999985,-0.1303707035209338,MSFT,-5.790481999999997,2.0
2989,2020-11-11,212.389999,218.039993,212.199997,214.189148,29440800,47.10081499999998,0.2818917045512686,-25.809112,-0.10753874632257751,MSFT,1.7991489999999999,5.649994000000021
2990,2020-11-12,217.210007,219.110001,214.460007,213.091248,21593900,46.002915,0.2753209286012806,-26.90701199999998,-0.11211336282188038,MSFT,-4.118758999999983,1.8999940000000208
2991,2020-11-13,216.360001,217.419998,214.160004,214.149582,18621100,47.061249000000004,0.281654907646963,-25.84867799999998,-0.10770360585114233,MSFT,-2.2104190000000017,1.0599969999999814
2992,2020-11-16,214.869995,217.740005,214.520004,214.86174,24953300,47.77340699999999,0.28591707237871594,-25.13651999999999,-0.10473625933788017,MSFT,-0.008254999999991242,2.8700100000000077
2993,2020-11-17,216.100006,217.679993,214.080002,212.121933,24154100,45.03360000000001,0.26951971565842364,-27.876326999999975,-0.11615220460348327,MSFT,-3.978072999999995,1.5799869999999885
2994,2020-11-18,213.649994,215.169998,210.929993,209.325363,28372800,42.237030000000004,0.2527826404252893,-30.672896999999978,-0.12780466408381452,MSFT,-4.324630999999982,1.5200040000000001
2995,2020-11-19,211.380005,213.029999,209.929993,210.654236,24792700,43.56590299999999,0.26073575705611945,-29.34402399999999,-0.12226765310715165,MSFT,-0.7257690000000139,1.6499939999999924
2996,2020-11-20,212.199997,213.289993,210.0,208.641098,22843100,41.552764999999994,0.24868741134666772,-31.357161999999988,-0.1306557889211363,MSFT,-3.5588989999999967,1.0899960000000135
2997,2020-11-23,210.949997,212.289993,208.160004,208.363434,25683500,41.27510100000001,0.24702563164598695,-31.634825999999975,-0.13181273064229707,MSFT,-2.586562999999984,1.3399960000000135
2998,2020-11-24,209.589996,214.25,208.860001,212.08226,33979700,44.993926999999985,0.26928227837427754,-27.915999999999997,-0.11631750996861394,MSFT,2.4922639999999774,4.6600039999999865
2999,2020-11-25,215.110001,215.289993,212.460007,212.092178,21012900,45.003844999999984,0.26934163619909945,-27.906081999999998,-0.11627618466900551,MSFT,-3.0178230000000212,0.1799919999999986
3000,2020-11-27,214.850006,216.270004,214.039993,213.440857,14512200,46.35252399999999,0.27741328893382394,-26.557402999999994,-0.110656648094032,MSFT,-1.4091490000000135,1.4199979999999925
3001,2020-11-30,214.100006,214.759995,210.839996,212.290543,33064800,45.20221000000001,0.2705288226198295,-27.707716999999974,-0.1154496578433526,MSFT,-1.8094629999999938,0.6599889999999959
3002,2020-12-01,214.509995,217.320007,213.350006,214.412735,30904500,47.32440199999999,0.2832298410685562,-25.58552499999999,-0.10660712706833787,MSFT,-0.09726000000000568,2.8100120000000004
3003,2020-12-02,214.880005,215.470001,212.800003,213.579697,23724500,46.491364000000004,0.278244226663031,-26.418562999999978,-0.11007814389987652,MSFT,-1.3003080000000011,0.5899959999999851
3004,2020-12-03,214.610001,216.380005,213.649994,212.459106,25120900,45.370772999999986,0.2715376482928942,-27.539153999999996,-0.11474730691797515,MSFT,-2.1508950000000198,1.7700040000000001
3005,2020-12-04,214.220001,215.380005,213.179993,212.57811,24666000,45.489777000000004,0.27224987037245746,-27.42014999999998,-0.1142514533230365,MSFT,-1.6418909999999869,1.160004000000015
3006,2020-12-07,214.369995,215.539993,212.990005,212.508667,24620000,45.420334,0.27183426385611253,-27.489592999999985,-0.11454080125414237,MSFT,-1.861327999999986,1.169998000000021
3007,2020-12-08,213.970001,216.949997,212.889999,214.214386,23284100,47.126052999999985,0.2820427504055593,-25.783873999999997,-0.10743358722684072,MSFT,0.24438499999999408,2.979996
3008,2020-12-09,215.160004,215.229996,211.210007,210.039398,32440600,42.951065,0.2570560387361097,-29.958861999999982,-0.12482949668051753,MSFT,-5.120605999999981,0.06999200000001338
3009,2020-12-10,211.770004,213.080002,210.360001,208.770035,26733300,41.681702,0.24945908102392764,-31.22822499999998,-0.13011854752613616,MSFT,-2.999968999999993,1.3099980000000073
3010,2020-12-11,210.050003,213.320007,209.110001,211.487244,30979400,44.398911,0.26572119191589516,-28.511015999999984,-0.1187967612765192,MSFT,1.4372410000000002,3.270004
3011,2020-12-14,213.100006,216.210007,212.880005,212.419434,28798400,45.33110099999999,0.2713002169936065,-27.578825999999992,-0.11491260811640881,MSFT,-0.6805720000000122,3.1100009999999827
3012,2020-12-15,215.169998,215.419998,212.240005,212.350037,27000600,45.26170399999998,0.2708848857807444,-27.648223,-0.11520176437945844,MSFT,-2.8199610000000064,0.25
3013,2020-12-16,214.75,220.110001,214.720001,217.457199,35023300,50.368866,0.3014505267701725,-22.541060999999985,-0.09392176843282107,MSFT,2.707199000000003,5.360001000000011
3014,2020-12-17,219.869995,220.889999,217.919998,217.596054,32515800,50.507721000000004,0.30228155427225434,-22.40220599999998,-0.09334320173821252,MSFT,-2.2739409999999793,1.0200040000000001
3015,2020-12-18,218.589996,219.690002,216.020004,216.772934,63354900,49.68460099999999,0.2973552976915509,-23.225325999999995,-0.09677289327014287,MSFT,-1.8170620000000213,1.1000059999999792
3016,2020-12-21,217.550003,224.0,217.279999,220.7397,37181900,53.65136699999999,0.3210958301918063,-19.25855999999999,-0.08024458177321782,MSFT,3.1896969999999953,6.449996999999996
3017,2020-12-22,222.690002,225.630005,221.850006,222.078476,22612200,54.99014299999999,0.32910821487458364,-17.919783999999993,-0.07466630799739962,MSFT,-0.6115259999999978,2.9400030000000186
3018,2020-12-23,223.110001,223.559998,220.800003,219.182739,18699600,52.09440599999999,0.31177763919638835,-20.81552099999999,-0.08673196630675568,MSFT,-3.927262000000013,0.4499969999999962
3019,2020-12-24,221.419998,223.610001,221.199997,220.898376,10550600,53.81004300000001,0.32204548357065726,-19.099883999999975,-0.0795834269798455,MSFT,-0.5216219999999794,2.1900030000000186
3020,2020-12-28,224.449997,226.029999,223.020004,223.089981,17933500,56.00164799999999,0.33516192898997915,-16.908278999999993,-0.07045167327463121,MSFT,-1.3600160000000017,1.5800020000000075
3021,2020-12-29,226.309998,227.179993,223.580002,222.286713,17403200,55.198379999999986,0.3303544838166527,-17.711546999999996,-0.07379864754019465,MSFT,-4.0232850000000155,0.8699949999999887
3022,2020-12-30,225.229996,225.630005,221.470001,219.83725,20272300,52.748917000000006,0.31569479480054424,-20.161009999999976,-0.08400481736825915,MSFT,-5.392745999999988,0.4000090000000114
3023,2020-12-31,221.699997,223.0,219.679993,220.571106,20942100,53.48277299999998,0.3200868189881335,-19.427154,-0.08094706186619854,MSFT,-1.12889100000001,1.3000030000000038
3024,2021-01-04,222.529999,223.0,214.809998,215.880432,37130100,48.79209900000001,0.29201379967086033,-24.117827999999975,-0.10049167856466949,MSFT,-6.6495669999999905,0.47000099999999634
3025,2021-01-05,217.259995,218.520004,215.699997,216.088654,23823000,49.000320999999985,0.2932599788400545,-23.909605999999997,-0.09962408060791773,MSFT,-1.1713410000000124,1.2600089999999966
3026,2021-01-06,212.169998,216.490005,211.940002,210.485641,35930700,43.39730799999998,0.2597267398675884,-29.512619,-0.12297013736682925,MSFT,-1.6843570000000057,4.320007000000004
3027,2021-01-07,214.039993,219.339996,213.710007,216.475433,27694500,49.387100000000004,0.295574796356368,-23.522826999999978,-0.09801248975721732,MSFT,2.43544,5.300003000000004
3028,2021-01-08,218.679993,220.580002,217.029999,217.794388,22956200,50.70605499999999,0.30346855516237625,-22.20387199999999,-0.09251680408016287,MSFT,-0.8856049999999982,1.9000090000000114
3029,2021-01-11,218.470001,218.910004,216.729996,215.682098,23031300,48.59376499999999,0.29082679878073825,-24.31616199999999,-0.10131807622271925,MSFT,-2.787903,0.44000299999999015
3030,2021-01-12,216.5,217.100006,213.320007,213.143356,23249300,46.055023000000006,0.275632787598641,-26.854903999999976,-0.11189624458110646,MSFT,-3.3566439999999886,0.6000060000000076
3031,2021-01-13,214.020004,216.759995,213.929993,214.541656,20087100,47.45332299999998,0.28400141498808285,-25.456604,-0.1060699523404878,MSFT,0.5216519999999889,2.7399910000000034
3032,2021-01-14,215.910004,217.460007,212.740005,211.249252,29480800,44.16091900000001,0.26429684351450206,-28.749007999999975,-0.11978840179924628,MSFT,-4.660751999999974,1.5500030000000038
3033,2021-01-15,213.520004,214.509995,212.029999,210.882309,31746500,43.79397599999999,0.26210074164783237,-29.115950999999995,-0.12131734205072986,MSFT,-2.637695000000008,0.9899910000000034
3034,2021-01-19,213.75,216.979996,212.630005,214.640823,30480900,47.552490000000006,0.284594915433144,-25.357436999999976,-0.10565675351146286,MSFT,0.8908230000000117,3.229996
3035,2021-01-20,217.699997,225.789993,217.289993,222.475159,37777300,55.386825999999985,0.33148230642770243,-17.523100999999997,-0.07301345018084714,MSFT,4.775161999999995,8.089996000000014
3036,2021-01-21,224.699997,226.300003,222.419998,223.099915,30709400,56.011582000000004,0.33522138257253425,-16.898344999999978,-0.07041028130787273,MSFT,-1.6000819999999862,1.6000060000000076
3037,2021-01-22,227.080002,230.070007,225.800003,224.071762,30172700,56.983429,0.3410377491766585,-15.926497999999981,-0.06636088944978177,MSFT,-3.0082400000000007,2.9900049999999965
3038,2021-01-25,229.119995,229.779999,224.220001,227.621994,33152100,60.533660999999995,0.3622853847012765,-12.376265999999987,-0.05156814886907925,MSFT,-1.498000999999988,0.6600040000000149
3039,2021-01-26,231.860001,234.179993,230.080002,230.398743,49169600,63.31040999999999,0.3789038340576418,-9.599516999999992,-0.03999827748751175,MSFT,-1.461258000000015,2.319991999999985
3040,2021-01-27,238.0,240.440002,230.139999,230.964005,69870600,63.87567199999998,0.3822868470415584,-9.034255000000002,-0.03764300207843174,MSFT,-7.035995000000014,2.4400019999999927
3041,2021-01-28,235.610001,242.639999,235.089996,236.943863,49111200,69.85552999999999,0.4180754499477829,-3.0543969999999945,-0.012726746435578301,MSFT,1.3338619999999821,7.029997999999978
3042,2021-01-29,235.990005,238.020004,231.350006,230.031815,42503100,62.94348199999999,0.37670782196384706,-9.966444999999993,-0.04152715523854212,MSFT,-5.958190000000002,2.0299990000000037
3043,2021-02-01,235.059998,242.5,232.429993,237.657867,33314200,70.569534,0.4223486627279955,-2.3403929999999775,-0.009751708199884355,MSFT,2.597869000000003,7.440001999999993
3044,2021-02-02,241.300003,242.309998,238.690002,237.519043,25916300,70.43071,0.42151782075652167,-2.479216999999977,-0.010330145726889759,MSFT,-3.780959999999993,1.0099950000000035
3045,2021-02-03,239.570007,245.089996,239.259995,240.980042,27158100,73.89170899999999,0.4422314094186336,0.9817820000000097,0.004090787991546312,MSFT,1.4100349999999935,5.51998900000001
3046,2021-02-04,242.660004,243.240005,240.369995,239.99826,25296100,72.90992699999998,0.4363555832470959,0.0,0.0,MSFT,-2.6617439999999988,0.58000100000001
3047,2021-02-05,242.229996,243.279999,240.419998,240.186676,18054800,73.098343,0.43748322631239606,0.1884160000000179,0.00078507235844134,MSFT,-2.0433199999999943,1.0500030000000038
3048,2021-02-08,243.149994,243.679993,240.809998,240.454453,22211900,73.36612,0.4390858337188629,0.45619300000001317,0.0019008179475968417,MSFT,-2.6955409999999915,0.5299990000000037
3049,2021-02-09,241.869995,244.759995,241.380005,241.743622,23565000,74.65528899999998,0.4468013275349391,1.745362,0.007272394391526006,MSFT,-0.12637300000000096,2.890000000000015
3050,2021-02-10,245.0,245.919998,240.889999,240.801529,22186700,73.71319599999998,0.4411630344052806,0.8032690000000002,0.003346978432260302,MSFT,-4.198471000000012,0.9199979999999925
3051,2021-02-11,244.779999,245.149994,242.149994,242.457657,15751100,75.369324,0.4510747258457597,2.459397000000024,0.010247561794823112,MSFT,-2.322341999999992,0.36999499999998875
3052,2021-02-12,243.929993,245.300003,242.729996,242.953491,16561100,75.86515800000001,0.45404222208620637,2.955231000000026,0.012313551773250466,MSFT,-0.9765019999999822,1.3700100000000077
3053,2021-02-16,245.029999,246.130005,242.919998,241.674225,26728500,74.585892,0.44638599632207715,1.6759650000000192,0.006983238128476512,MSFT,-3.3557739999999967,1.1000060000000076
3054,2021-02-17,241.320007,244.309998,240.940002,242.727814,21653500,75.63948099999999,0.45269157721502906,2.7295540000000074,0.011373224122541586,MSFT,1.4078069999999911,2.9899910000000034
3055,2021-02-18,241.800003,243.929993,240.860001,242.320267,16925600,75.231934,0.45025246616111725,2.3220070000000135,0.009675099311136729,MSFT,0.5202639999999974,2.1299899999999923
3056,2021-02-19,243.75,243.860001,240.179993,239.517288,25262600,72.428955,0.4334770339710074,-0.48097199999997997,-0.002004064529467755,MSFT,-4.232711999999992,0.11000100000001112
3057,2021-02-22,237.419998,237.929993,232.399994,233.096237,36446900,66.007904,0.3950479534678223,-6.902022999999986,-0.028758637666789693,MSFT,-4.32376099999999,0.5099950000000035
3058,2021-02-23,230.330002,234.830002,228.729996,231.863724,30228700,64.77539099999998,0.38767153778474756,-8.134535999999997,-0.03389414573255655,MSFT,1.5337219999999832,4.5
3059,2021-02-24,230.009995,235.199997,229.0,233.136002,26339700,66.04766899999998,0.3952859413589337,-6.862257999999997,-0.028592948965546656,MSFT,3.126006999999987,5.190001999999993
3060,2021-02-25,232.080002,234.589996,227.880005,227.609512,39542200,60.52117899999999,0.362210681699721,-12.388747999999993,-0.05162015757947576,MSFT,-4.470490000000012,2.509994000000006
3061,2021-02-26,231.529999,235.369995,229.539993,230.97908,37819200,63.890747000000005,0.3823770687807389,-9.019179999999977,-0.03758018912303772,MSFT,-0.5509189999999933,3.839995999999985
3062,2021-03-01,235.899994,237.470001,233.149994,235.511581,25324000,68.423248,0.40950344510289655,-4.486678999999981,-0.018694631369410682,MSFT,-0.3884129999999857,1.570007000000004
3063,2021-03-02,237.009995,237.300003,233.449997,232.460083,22812500,65.37174999999999,0.3912406619078544,-7.53817699999999,-0.03140929855074779,MSFT,-4.549912000000006,0.29000800000000027
3064,2021-03-03,232.160004,233.580002,227.259995,226.188126,34029500,59.099793000000005,0.3537038878710939,-13.810133999999977,-0.05754264218415574,MSFT,-5.971877999999975,1.419998000000021
3065,2021-03-04,226.740005,232.490005,224.259995,225.363129,44727800,58.27479599999998,0.348766397711323,-14.635131000000001,-0.060980154606120905,MSFT,-1.37687600000001,5.75
3066,2021-03-05,229.520004,233.270004,226.460007,230.203781,41872800,63.11544799999999,0.3777370141097762,-9.794478999999995,-0.040810625043698215,MSFT,0.6837769999999921,3.75
3067,2021-03-08,231.369995,233.369995,227.130005,226.019165,35267400,58.93083199999998,0.35269268022441747,-13.979095000000001,-0.05824665145488972,MSFT,-5.350830000000002,2.0
3068,2021-03-09,232.880005,235.380005,231.669998,232.370636,33080500,65.28230299999998,0.39070533428566784,-7.627623999999997,-0.031781997086145534,MSFT,-0.5093690000000208,2.5
3069,2021-03-10,237.0,237.0,232.039993,231.018829,29746800,63.930496000000005,0.38261496091411723,-8.979430999999977,-0.03741456708894463,MSFT,-5.981170999999989,0.0
3070,2021-03-11,234.960007,239.169998,234.309998,235.700439,29907600,68.61210599999998,0.41063373347557414,-4.297820999999999,-0.017907717330950645,MSFT,0.7404319999999984,4.209991000000002
3071,2021-03-12,234.009995,235.820007,233.229996,234.328751,22653700,67.240418,0.4024243751357553,-5.669508999999977,-0.02362312543432597,MSFT,0.3187560000000076,1.8100120000000004
3072,2021-03-15,234.960007,235.190002,231.809998,233.394409,26034900,66.30607599999999,0.39683247064293825,-6.603850999999992,-0.027516245326111913,MSFT,-1.5655979999999943,0.2299950000000024
3073,2021-03-16,236.279999,240.059998,235.940002,236.276947,28092200,69.188614,0.4140840521761624,-3.7213129999999808,-0.015505583248811808,MSFT,-0.003051999999996724,3.7799990000000037
3074,2021-03-17,236.149994,238.550003,233.229996,235.610992,29562100,68.522659,0.41009840585338775,-4.3872679999999775,-0.018280415866348272,MSFT,-0.5390019999999822,2.4000090000000114
3075,2021-03-18,232.559998,234.190002,230.330002,229.329086,34833000,62.240752999999984,0.37250208846119726,-10.669173999999998,-0.04445521396696792,MSFT,-3.2309120000000178,1.6300039999999854
3076,2021-03-19,231.020004,232.470001,229.350006,228.961319,46430700,61.872986,0.37030105507127176,-11.036940999999985,-0.045987587576676536,MSFT,-2.058684999999997,1.4499969999999962
3077,2021-03-22,230.270004,236.899994,230.139999,234.567322,30127000,67.47898899999998,0.40385218877011586,-5.430937999999998,-0.02262907239410818,MSFT,4.29731799999999,6.629989999999992
3078,2021-03-23,237.490005,241.050003,237.070007,236.14772,31638400,69.05938699999999,0.41331064688998953,-3.850539999999995,-0.016044032985905794,MSFT,-1.342285000000004,3.5599980000000073
3079,2021-03-24,237.850006,238.0,235.320007,234.040512,25620100,66.952179,0.400699305558336,-5.957747999999981,-0.024824129974942242,MSFT,-3.809494000000001,0.1499939999999924
3080,2021-03-25,235.300003,236.940002,231.570007,230.939316,34061900,63.850982999999985,0.3821390868744856,-9.058943999999997,-0.03774587365758401,MSFT,-4.360687000000013,1.6399989999999889
3081,2021-03-26,231.550003,236.710007,231.550003,235.054352,25479900,67.96601899999999,0.4067669943179096,-4.943907999999993,-0.02059976601497025,MSFT,3.5043489999999906,5.1600039999999865
3082,2021-03-29,236.589996,236.800003,231.880005,233.821823,25227500,66.73348999999999,0.3993904828771018,-6.176436999999993,-0.02573534074788706,MSFT,-2.7681730000000186,0.21000699999999028
3083,2021-03-30,233.529999,233.850006,231.100006,230.452271,24792000,63.36393799999999,0.37922419155381715,-9.545988999999992,-0.03977524253717503,MSFT,-3.0777280000000076,0.3200070000000039
3084,2021-03-31,232.910004,239.100006,232.389999,234.348633,43623500,67.2603,0.40254336608888186,-5.649626999999981,-0.023540283167052884,MSFT,1.4386290000000201,6.190002000000021
3085,2021-04-01,238.470001,242.839996,238.050003,240.888977,30338000,73.800644,0.44168639829568473,0.8907170000000235,0.003711347740604551,MSFT,2.418976000000015,4.369995000000017
3086,2021-04-05,242.759995,249.960007,242.699997,247.568466,36910600,80.480133,0.4816621936134822,7.570206000000013,0.03154275368496427,MSFT,4.808470999999997,7.200011999999987
3087,2021-04-06,247.610001,249.399994,246.880005,246.365753,22931900,79.27742,0.47446412670835614,6.3674930000000245,0.026531413186079034,MSFT,-1.244247999999999,1.7899929999999813
3088,2021-04-07,247.809998,250.929993,247.190002,248.393448,22719800,81.305115,0.4865995940003782,8.395188000000019,0.034980203606476225,MSFT,0.5834499999999991,3.1199949999999887
3089,2021-04-08,252.770004,254.139999,252.0,251.723251,23625200,84.634918,0.5065279931902845,11.724991000000017,0.048854483361671114,MSFT,-1.0467529999999954,1.3699949999999887
3090,2021-04-09,252.869995,255.990005,252.440002,254.307602,24326800,87.219269,0.5219949677755178,14.309342000000015,0.059622690597840235,MSFT,1.437607000000014,3.1200100000000077
3091,2021-04-12,254.710007,257.670013,254.619995,254.367233,27148700,87.2789,0.5223518508620227,14.368973000000011,0.0598711548992064,MSFT,-0.3427739999999915,2.960005999999993
3092,2021-04-13,257.26001,259.190002,256.829987,256.931671,23837500,89.84333799999999,0.5376996489635215,16.933411000000007,0.07055639070049928,MSFT,-0.32833900000002814,1.9299919999999702
3093,2021-04-14,257.480011,258.829987,255.160004,254.049149,23070900,86.960816,0.5204481631880306,14.050889000000012,0.05854579529034924,MSFT,-3.4308619999999905,1.3499760000000265
3094,2021-04-15,257.929993,259.929993,257.730011,257.935577,25627500,90.84724400000002,0.5437078841405403,17.937317000000036,0.07473936269371302,MSFT,0.005583999999998923,2.0
3095,2021-04-16,259.470001,261.0,257.600006,259.168091,24878600,92.079758,0.5510843058084731,19.169831000000016,0.07987487492617662,MSFT,-0.3019100000000208,1.5299989999999752
3096,2021-04-19,260.190002,261.480011,257.820007,257.180145,23209300,90.09181199999998,0.5391867306498292,17.181884999999994,0.07159170653987239,MSFT,-3.009857000000011,1.2900089999999977
3097,2021-04-20,257.820007,260.200012,256.839996,256.703064,19722900,89.61473099999998,0.5363314684574654,16.704803999999996,0.06960385462794604,MSFT,-1.116942999999992,2.3800050000000397
3098,2021-04-21,258.940002,260.679993,257.25,259.009064,24030400,91.92073100000002,0.5501325517443519,19.010804000000036,0.07921225762220124,MSFT,0.06906200000003082,1.7399910000000318
3099,2021-04-22,260.209991,261.779999,255.639999,255.619629,25606200,88.531296,0.5298472634830823,15.621369000000016,0.06508950939894322,MSFT,-4.590361999999999,1.570007999999973
3100,2021-04-23,257.880005,261.51001,257.269989,259.575653,21462600,92.48731999999998,0.5535235066352597,19.577393,0.08157306223803457,MSFT,1.6956480000000056,3.6300050000000397
3101,2021-04-26,261.660004,262.440002,260.170013,259.973236,19763300,92.88490299999998,0.5559029845608668,19.974975999999998,0.08322967008177476,MSFT,-1.6867680000000291,0.7799979999999778
3102,2021-04-27,261.579987,263.190002,260.119995,260.390686,31014200,93.30235300000001,0.558401363666726,20.39242600000003,0.08496905769233506,MSFT,-1.1893010000000004,1.6100149999999758
3103,2021-04-28,256.079987,256.540009,252.949997,253.02536,46903100,85.937027,0.5143209310730271,13.027100000000019,0.05427997686316567,MSFT,-3.0546270000000106,0.46002199999998084
3104,2021-04-29,255.460007,256.100006,249.0,250.987717,40589000,83.899384,0.5021259264104334,10.989457000000016,0.04578973614225377,MSFT,-4.472289999999987,0.6399990000000173
3105,2021-04-30,249.740005,253.080002,249.600006,250.659698,30945100,83.57136499999999,0.5001627791690278,10.661438000000004,0.044422980399941255,MSFT,0.9196929999999952,3.339997000000011
3106,2021-05-03,253.399994,254.350006,251.119995,250.341629,19626600,83.253296,0.4982591812679106,10.343369000000024,0.0430976832915373,MSFT,-3.0583649999999807,0.9500120000000152
3107,2021-05-04,250.970001,251.210007,245.759995,246.296173,32756100,79.20784,0.47404770026642135,6.2979130000000225,0.026241494417501288,MSFT,-4.673827999999986,0.24000599999999395
3108,2021-05-05,249.059998,249.5,245.820007,244.984131,21901300,77.89579799999998,0.466195314785982,4.985871000000003,0.020774613115945105,MSFT,-4.075867000000017,0.4400019999999927
3109,2021-05-06,246.449997,249.860001,244.690002,248.224472,26491100,81.13613899999999,0.485588296580827,8.226212000000004,0.03427613183528916,MSFT,1.7744749999999954,3.410004000000015
3110,2021-05-07,252.149994,254.300003,251.169998,250.938019,27032900,83.84968599999999,0.5018284909216252,10.93975900000001,0.045582659640949104,MSFT,-1.2119749999999954,2.1500090000000114
3111,2021-05-10,250.869995,251.729996,247.119995,245.68985,29299900,78.601517,0.4704189430150099,5.691590000000019,0.023715130268027858,MSFT,-5.180144999999982,0.8600010000000111
3112,2021-05-11,244.550003,246.600006,242.570007,244.74556,33641600,77.657227,0.4647675011516214,4.747300000000024,0.019780560075727316,MSFT,0.19555700000000797,2.050003000000004
3113,2021-05-12,242.169998,244.380005,238.070007,237.559174,36684400,70.47084100000001,0.4217579991057784,-2.4390859999999748,-0.010162932014590334,MSFT,-4.61082399999998,2.2100070000000187
3114,2021-05-13,241.800003,245.600006,241.419998,241.564865,29624300,74.47653199999999,0.44573149221615604,1.5666050000000098,0.0065275681582025215,MSFT,-0.2351380000000063,3.800003000000004
3115,2021-05-14,245.580002,249.179993,245.490005,246.654007,23901100,79.565674,0.4761892860586502,6.655747000000019,0.027732480227148394,MSFT,1.0740049999999997,3.5999909999999886
3116,2021-05-17,246.550003,246.589996,243.520004,243.701904,24970200,76.61357100000001,0.45852136785636616,3.7036440000000255,0.015431961881723749,MSFT,-2.8480989999999906,0.039993000000009715
3117,2021-05-18,246.270004,246.410004,242.899994,241.614578,20168000,74.52624499999999,0.446029017477839,1.6163180000000068,0.006734707159960272,MSFT,-4.655426000000006,0.13999999999998636
3118,2021-05-19,239.309998,243.229996,238.600006,242.212326,25739800,75.12399299999998,0.4496064545691528,2.2140660000000025,0.009225341883728668,MSFT,2.902327999999983,3.9199979999999925
3119,2021-05-20,243.960007,247.949997,243.860001,245.559784,21800700,78.471451,0.46964051643270627,5.56152400000002,0.023173184672255626,MSFT,1.5997770000000173,3.989990000000006
3120,2021-05-21,247.570007,248.330002,244.740005,244.254669,21863100,77.166336,0.46182958806585256,4.256409000000019,0.01773516607995416,MSFT,-3.315337999999997,0.7599950000000035
3121,2021-05-24,247.789993,251.160004,247.509995,249.843735,21411500,82.755402,0.49527935621932384,9.845475000000022,0.04102310991754699,MSFT,2.0537419999999997,3.3700109999999768
3122,2021-05-25,251.770004,252.75,250.820007,250.780228,17704300,83.69189499999999,0.500884134142388,10.781968000000006,0.04492519237431141,MSFT,-0.9897760000000062,0.9799959999999999
3123,2021-05-26,251.429993,252.940002,250.75,250.551086,17771600,83.46275299999999,0.4995127517371305,10.55282600000001,0.04397042711892999,MSFT,-0.8789069999999981,1.5100089999999966
3124,2021-05-27,251.169998,251.479996,249.25,248.379227,24426200,81.29089399999998,0.4865144833302034,8.380966999999998,0.03492094901021365,MSFT,-2.7907710000000066,0.3099980000000073
3125,2021-05-28,251.0,252.080002,249.559998,248.747818,18270200,81.65948499999999,0.48872044824338506,8.749558000000007,0.03645675597814754,MSFT,-2.252182000000005,1.0800020000000075
3126,2021-06-01,251.229996,251.289993,246.960007,246.476349,23213300,79.388016,0.4751260280991611,6.478089000000011,0.026992233193690703,MSFT,-4.753647000000001,0.05999700000000985
3127,2021-06-02,248.130005,249.270004,245.839996,246.376724,19406700,79.28839099999999,0.47452978658898937,6.378464000000008,0.026577126017496996,MSFT,-1.7532810000000154,1.1399989999999889
3128,2021-06-03,245.220001,246.339996,243.0,244.792679,25307700,77.70434599999999,0.46504950169082115,4.794419000000005,0.01997689066579068,MSFT,-0.42732200000000375,1.1199950000000172
3129,2021-06-04,247.759995,251.649994,247.509995,249.853683,25281100,82.76534999999998,0.49533889358989525,9.855423000000002,0.04106456021806159,MSFT,2.093687999999986,3.889998999999989
3130,2021-06-07,249.979996,254.089996,249.809998,252.862411,23079200,85.774078,0.5133457043945732,12.864151000000021,0.05360101777404562,MSFT,2.882415000000009,4.110000000000014
3131,2021-06-08,255.160004,256.01001,252.509995,251.62706,22455000,84.538727,0.5059523036835851,11.628800000000012,0.0484536846225469,MSFT,-3.5329439999999863,0.850006000000036
3132,2021-06-09,253.809998,255.529999,253.210007,252.643234,17937600,85.554901,0.5120339611024787,12.644974000000019,0.05268777365302573,MSFT,-1.1667640000000006,1.7200009999999963
3133,2021-06-10,254.289993,257.459991,253.669998,256.279602,24563600,89.191269,0.5337971083833842,16.281342000000024,0.06783941683577216,MSFT,1.9896090000000015,3.1699979999999925
3134,2021-06-11,257.98999,258.48999,256.609985,256.927185,18999700,89.838852,0.5376728008890962,16.92892500000002,0.0705376988983171,MSFT,-1.062804999999969,0.5
3135,2021-06-14,257.899994,259.950012,256.799988,258.919739,19150500,91.83140599999999,0.5495979542748803,18.921479000000005,0.07884006742382219,MSFT,1.0197450000000003,2.0500180000000228
3136,2021-06-15,259.769989,259.98999,257.679993,257.395416,18038900,90.307083,0.5404750970853244,17.397156000000024,0.07248867554289778,MSFT,-2.374572999999998,0.22000099999996792
3137,2021-06-16,259.399994,260.579987,254.419998,256.419098,27220000,89.33076500000001,0.5346319721796495,16.420838000000032,0.06842065438307775,MSFT,-2.980895999999973,1.1799930000000245
3138,2021-06-17,256.070007,261.75,256.01001,259.925964,27565500,92.83763100000002,0.5556200683383442,19.927704000000034,0.08303270198708955,MSFT,3.8559570000000463,5.6799930000000245
